OBJECTID,TransOrder,POINT_X,POINT_Y,UniqueID,M_ft,Z_ft,Beach,Fema_VE_ft
16064,35,6020448.135,1884393.566,18297,2959.311566,41.56600189,Gazos,22
16065,35,6020451.413,1884393.686,18298,2962.592301,41.81999969,Gazos,22
16066,35,6020454.692,1884393.806,18299,2965.873364,42.28900146,Gazos,22
16067,35,6020457.971,1884393.926,18300,2969.154111,42.77000046,Gazos,22
16068,35,6020461.249,1884394.046,18301,2972.434846,43.26800156,Gazos,22
16069,35,6020464.528,1884394.167,18302,2975.71592,43.76599884,Gazos,22
16070,35,6020467.807,1884394.287,18303,2978.996655,44.26399994,Gazos,22
16071,35,6020471.085,1884394.407,18304,2982.277402,44.76300049,Gazos,22
16072,35,6020474.364,1884394.527,18305,2985.558137,45.26100159,Gazos,22
16073,35,6020477.643,1884394.648,18306,2988.8392,45.68000031,Gazos,22
16074,35,6020480.921,1884394.768,18307,2992.119947,46.02799988,Gazos,22
16075,35,6020484.2,1884394.888,18308,2995.400682,46.375,Gazos,22
16076,35,6020487.478,1884395.008,18309,2998.681757,46.73500061,Gazos,22
16077,35,6020490.757,1884395.129,18310,3001.962492,47.06299973,Gazos,22
16078,35,6020494.036,1884395.249,18311,3005.243239,47.25099945,Gazos,22
16079,35,6020497.314,1884395.369,18312,3008.523974,47.39500046,Gazos,22
16080,35,6020500.593,1884395.489,18313,3011.805037,47.5340004,Gazos,22
16081,35,6020503.871,1884395.609,18314,3015.085784,48.02099991,Gazos,22
16082,35,6020507.15,1884395.73,18315,3018.366519,48.18500137,Gazos,22
16083,35,6020510.429,1884395.85,18316,3021.647594,48.64799881,Gazos,22
16084,35,6020513.707,1884395.97,18317,3024.928329,48.88199997,Gazos,22
16085,35,6020516.986,1884396.09,18318,3028.209076,48.56600189,Gazos,22
16086,35,6020520.265,1884396.211,18319,3031.48981,48.44499969,Gazos,22
16087,35,6020523.543,1884396.331,18320,3034.770885,48.32400131,Gazos,22
16088,35,6020526.822,1884396.451,18321,3038.05162,48.20299911,Gazos,22
16089,35,6020530.1,1884396.571,18322,3041.332355,48.08200073,Gazos,22
16090,35,6020533.379,1884396.691,18323,3044.61343,47.9280014,Gazos,22
16091,35,6020536.658,1884396.812,18324,3047.894165,47.61000061,Gazos,22
16092,35,6020539.936,1884396.932,18325,3051.174912,47.29299927,Gazos,22
16093,35,6020543.215,1884397.052,18326,3054.455647,46.97200012,Gazos,22
16094,35,6020546.494,1884397.172,18327,3057.736722,46.48799896,Gazos,22
16095,35,6020549.772,1884397.293,18328,3061.017457,46.00299835,Gazos,22
16096,35,6020553.051,1884397.413,18329,3064.298192,45.51800156,Gazos,22
16097,35,6020556.329,1884397.533,18330,3067.578939,45.31900024,Gazos,22
16098,35,6020559.608,1884397.653,18331,3070.860002,45.37099838,Gazos,22
16099,35,6020562.887,1884397.774,18332,3074.140749,45.3769989,Gazos,22
16100,35,6020566.165,1884397.894,18333,3077.421484,45.39500046,Gazos,22
16101,35,6020569.444,1884398.014,18334,3080.702559,45.38600159,Gazos,22
16102,35,6020572.723,1884398.134,18335,3083.983294,45.54499817,Gazos,22
16103,35,6020576.001,1884398.254,18336,3087.264028,45.82500076,Gazos,22
16104,35,6020579.28,1884398.375,18337,3090.544775,45.97499847,Gazos,22
16105,35,6020582.559,1884398.495,18338,3093.825838,45.79999924,Gazos,22
16106,35,6020585.837,1884398.615,18339,3097.106585,45.42399979,Gazos,22
16107,35,6020589.116,1884398.735,18340,3100.38732,46.25,Gazos,22
16108,35,6020592.395,1884398.856,18341,3103.668395,46.70199966,Gazos,22
16109,35,6020595.673,1884398.976,18342,3106.94913,47.25400162,Gazos,22
16110,35,6020598.952,1884399.096,18343,3110.229865,47.83599854,Gazos,22
16111,35,6020602.23,1884399.216,18344,3113.510612,48.44400024,Gazos,22
16112,35,6020605.509,1884399.336,18345,3116.791675,49.03900146,Gazos,22
16113,35,6020608.788,1884399.457,18346,3120.072422,49.78900146,Gazos,22
16114,35,6020612.066,1884399.577,18347,3123.353157,50.38499832,Gazos,22
16115,35,6020615.345,1884399.697,18348,3126.634232,50.97999954,Gazos,22
16116,35,6020618.624,1884399.817,18349,3129.914967,51.57600021,Gazos,22
16117,35,6020621.902,1884399.937,18350,3133.195702,52.1780014,Gazos,22
16118,35,6020625.181,1884400.058,18351,3136.476449,52.4070015,Gazos,22
16119,35,6020628.459,1884400.178,18352,3139.757511,52.47399902,Gazos,22
16120,35,6020631.738,1884400.298,18353,3143.038258,52.54199982,Gazos,22
16121,35,6020635.017,1884400.418,18354,3146.318993,52.60900116,Gazos,22
16122,35,6020638.295,1884400.539,18355,3149.600068,52.67699814,Gazos,22
16123,35,6020641.574,1884400.659,18356,3152.880803,52.76100159,Gazos,22
16124,35,6020644.853,1884400.779,18357,3156.161538,52.85200119,Gazos,22
16125,35,6020648.131,1884400.899,18358,3159.442285,52.84999847,Gazos,22
16126,35,6020651.41,1884401.019,18359,3162.723348,52.84700012,Gazos,22
16127,35,6020654.688,1884401.14,18360,3166.004095,52.8030014,Gazos,22
16128,35,6020657.967,1884401.26,18361,3169.28483,52.71300125,Gazos,22
16129,35,6020661.246,1884401.38,18362,3172.565905,52.73400116,Gazos,22
16130,35,6020664.524,1884401.5,18363,3175.84664,52.75500107,Gazos,22
16131,35,6020667.803,1884401.62,18364,3179.127375,52.35300064,Gazos,22
16132,35,6020671.081,1884401.741,18365,3182.408122,52.36999893,Gazos,22
16133,35,6020674.36,1884401.861,18366,3185.689185,52.3370018,Gazos,22
16134,35,6020677.639,1884401.981,18367,3188.969932,52.30500031,Gazos,22
16135,35,6020680.917,1884402.101,18368,3192.250667,52.27199936,Gazos,22
16136,35,6020684.196,1884402.222,18369,3195.531742,52.06999969,Gazos,22
16137,35,6020687.475,1884402.342,18370,3198.812476,51.9469986,Gazos,22
16138,35,6020690.753,1884402.462,18371,3202.093223,51.83399963,Gazos,22
16139,35,6020694.032,1884402.582,18372,3205.373958,51.72100067,Gazos,22
16140,35,6020697.311,1884402.702,18373,3208.655021,51.43899918,Gazos,22
16141,35,6020700.589,1884402.823,18374,3211.935768,51.14899826,Gazos,22
16142,35,6020703.868,1884402.943,18375,3215.216503,50.78300095,Gazos,22
16143,35,6020707.147,1884403.063,18376,3218.497578,50.44499969,Gazos,22
16144,35,6020710.425,1884403.183,18377,3221.778313,50.125,Gazos,22
16145,35,6020713.704,1884403.304,18378,3225.05906,49.87900162,Gazos,22
16146,35,6020716.982,1884403.424,18379,3228.339795,49.89599991,Gazos,22
16147,35,6020720.261,1884403.544,18380,3231.620858,49.85400009,Gazos,22
16148,35,6020723.54,1884403.664,18381,3234.901605,49.82500076,Gazos,22
16149,35,6020726.818,1884403.784,18382,3238.18234,50.10400009,Gazos,22
16150,35,6020730.097,1884403.905,18383,3241.463415,50.2159996,Gazos,22
16151,35,6020733.376,1884404.025,18384,3244.74415,50.73799896,Gazos,22
16152,35,6020736.654,1884404.145,18385,3248.024897,50.74599838,Gazos,22
16153,35,6020739.933,1884404.265,18386,3251.305632,50.58100128,Gazos,22
16154,35,6020743.212,1884404.385,18387,3254.586694,50.82400131,Gazos,22
16155,35,6020746.49,1884404.506,18388,3257.867441,51.13100052,Gazos,22
16156,35,6020749.769,1884404.626,18389,3261.148176,51.30099869,Gazos,22
16157,35,6020753.048,1884404.746,18390,3264.429251,51.4640007,Gazos,22
16158,35,6020756.326,1884404.866,18391,3267.709986,51.62599945,Gazos,22
16159,35,6020759.605,1884404.987,18392,3270.990733,51.78900146,Gazos,22
16160,35,6020762.883,1884405.107,18393,3274.271468,51.95199966,Gazos,22
16161,35,6020766.162,1884405.227,18394,3277.552531,52.17900085,Gazos,22
16162,35,6020769.441,1884405.347,18395,3280.833278,52.38800049,Gazos,22
16163,35,6020772.719,1884405.467,18396,3284.114013,52.79600143,Gazos,22
16164,35,6020775.998,1884405.588,18397,3287.395088,53.17900085,Gazos,22
16165,35,6020779.276,1884405.708,18398,3290.675823,53.61100006,Gazos,22
16166,35,6020782.555,1884405.828,18399,3293.95657,54.05400085,Gazos,22
16167,35,6020785.834,1884405.948,18400,3297.237305,54.55699921,Gazos,22
16168,35,6020789.112,1884406.068,18401,3300.518368,54.75799942,Gazos,22
16169,35,6020792.391,1884406.189,18402,3303.799115,55.01499939,Gazos,22
16170,35,6020795.669,1884406.309,18403,3307.07985,55.27299881,Gazos,22
16171,35,6020798.948,1884406.429,18404,3310.360924,55.5340004,Gazos,22
16172,35,6020802.227,1884406.549,18405,3313.641659,55.79600143,Gazos,22
16173,35,6020805.505,1884406.67,18406,3316.922406,56.24700165,Gazos,22
16174,35,6020808.784,1884406.79,18407,3320.203141,56.28699875,Gazos,22
16175,35,6020812.063,1884406.91,18408,3323.484204,56.21699905,Gazos,22
16176,35,6020815.341,1884407.03,18409,3326.764951,56.0379982,Gazos,22
16177,35,6020818.62,1884407.15,18410,3330.045686,55.65000153,Gazos,22
16178,35,6020821.899,1884407.271,18411,3333.326761,55.79199982,Gazos,22
16179,35,6020825.177,1884407.391,18412,3336.607496,55.93399811,Gazos,22
16180,35,6020828.456,1884407.511,18413,3339.888243,56.07600021,Gazos,22
16181,35,6020831.734,1884407.631,18414,3343.168978,56.2179985,Gazos,22
16182,35,6020835.013,1884407.752,18415,3346.450041,56.27999878,Gazos,22
16183,35,6020838.292,1884407.872,18416,3349.730788,56.29999924,Gazos,22
16184,35,6020841.57,1884407.992,18417,3353.011523,56.31999969,Gazos,22
16185,35,6020844.849,1884408.112,18418,3356.29227,56.34000015,Gazos,22
16186,35,6020848.128,1884408.232,18419,3359.573333,56.36100006,Gazos,22
16187,35,6020851.406,1884408.353,18420,3362.85408,56.37799835,Gazos,22
16188,35,6020854.685,1884408.473,18421,3366.134815,56.68899918,Gazos,22
16189,35,6020857.964,1884408.593,18422,3369.415889,57.02600098,Gazos,22
16190,35,6020861.242,1884408.713,18423,3372.696624,57.24599838,Gazos,22
16191,35,6020864.521,1884408.834,18424,3375.977359,57.50400162,Gazos,22
16192,35,6020867.799,1884408.954,18425,3379.258106,57.77600098,Gazos,22
16193,35,6020871.078,1884409.074,18426,3382.539169,58.04700089,Gazos,22
16194,35,6020874.357,1884409.194,18427,3385.819916,58.05400085,Gazos,22
16195,35,6020877.635,1884409.315,18428,3389.100651,58.24599838,Gazos,22
16196,35,6020880.914,1884409.435,18429,3392.381726,58.61299896,Gazos,22
16197,35,6020884.193,1884409.555,18430,3395.662461,58.9679985,Gazos,22
16198,35,6020887.471,1884409.675,18431,3398.943196,59.29499817,Gazos,22
16199,35,6020890.75,1884409.795,18432,3402.223943,59.5909996,Gazos,22
16200,35,6020894.029,1884409.916,18433,3405.505006,59.88000107,Gazos,22
16201,35,6020897.307,1884410.036,18434,3408.785753,60.16899872,Gazos,22
16202,35,6020900.586,1884410.156,18435,3412.066488,60.42900085,Gazos,22
16203,35,6020903.864,1884410.276,18436,3415.347563,60.48099899,Gazos,22
16204,35,6020907.143,1884410.397,18437,3418.628298,60.69499969,Gazos,22
16205,35,6020910.422,1884410.517,18438,3421.909033,60.94100189,Gazos,22
16206,35,6020913.7,1884410.637,18439,3425.18978,61.20700073,Gazos,22
16207,35,6020916.979,1884410.757,18440,3428.470842,61.7120018,Gazos,22
16208,35,6020920.257,1884410.877,18441,3431.751589,61.97600174,Gazos,22
16209,35,6020923.536,1884410.998,18442,3435.032324,62.22999954,Gazos,22
16210,35,6020926.815,1884411.118,18443,3438.313399,62.49300003,Gazos,22
16211,35,6020930.093,1884411.238,18444,3441.594134,62.67699814,Gazos,22
16212,35,6020933.372,1884411.358,18445,3444.874869,62.48500061,Gazos,22
16213,35,6020936.65,1884411.479,18446,3448.155616,62.70899963,Gazos,22
16214,35,6020939.929,1884411.599,18447,3451.436679,63.04100037,Gazos,22
16215,35,6020943.208,1884411.719,18448,3454.717426,63.34700012,Gazos,22
16216,35,6020946.486,1884411.839,18449,3457.998161,63.38800049,Gazos,22
16217,35,6020949.765,1884411.96,18450,3461.279236,63.61199951,Gazos,22
16218,35,6020953.044,1884412.08,18451,3464.559971,64.06400299,Gazos,22
16219,35,6020956.322,1884412.2,18452,3467.840706,64.31900024,Gazos,22
16220,35,6020959.601,1884412.32,18453,3471.121453,64.48300171,Gazos,22
16221,35,6020962.88,1884412.44,18454,3474.402516,64.64800262,Gazos,22
16222,35,6020966.158,1884412.561,18455,3477.683263,65.04299927,Gazos,22
16223,35,6020969.437,1884412.681,18456,3480.963998,65.22200012,Gazos,22
16224,35,6020972.716,1884412.801,18457,3484.245072,65.40000153,Gazos,22
16225,35,6020975.994,1884412.921,18458,3487.525807,65.16500092,Gazos,22
16226,35,6020979.273,1884413.041,18459,3490.806542,65.44100189,Gazos,22
16227,35,6020982.551,1884413.162,18460,3494.087289,65.81700134,Gazos,22
16228,35,6020985.83,1884413.282,18461,3497.368352,66.46399689,Gazos,22
16229,35,6020989.109,1884413.402,18462,3500.649099,66.86100006,Gazos,22
16230,35,6020992.387,1884413.522,18463,3503.929834,66.86199951,Gazos,22
16231,35,6020995.666,1884413.643,18464,3507.210909,67.0019989,Gazos,22
16232,35,6020998.945,1884413.763,18465,3510.491644,67.41999817,Gazos,22
16233,35,6021002.223,1884413.883,18466,3513.772379,67.45400238,Gazos,22
16234,35,6021005.502,1884414.003,18467,3517.053126,67.41699982,Gazos,22
16235,35,6021008.781,1884414.123,18468,3520.334189,67.79000092,Gazos,22
16236,35,6021012.059,1884414.244,18469,3523.614936,68.34200287,Gazos,22
16237,35,6021015.338,1884414.364,18470,3526.895671,69.30999756,Gazos,22
16238,35,6021018.617,1884414.484,18471,3530.176746,70.28800201,Gazos,22
16239,35,6021021.895,1884414.604,18472,3533.457481,70.6309967,Gazos,22
16240,35,6021025.174,1884414.725,18473,3536.738228,70.97799683,Gazos,22
16241,35,6021028.452,1884414.845,18474,3540.018963,71.10099792,Gazos,22
16242,35,6021031.731,1884414.965,18475,3543.300025,71.20600128,Gazos,22
16243,35,6021035.01,1884415.085,18476,3546.580772,71.36399841,Gazos,22
16244,35,6021038.288,1884415.205,18477,3549.861507,71.65799713,Gazos,22
16245,35,6021041.567,1884415.326,18478,3553.142582,71.91500092,Gazos,22
16246,35,6021044.845,1884415.446,18479,3556.423317,72.14700317,Gazos,22
16247,35,6021048.124,1884415.566,18480,3559.704064,72.6230011,Gazos,22
16248,35,6021051.403,1884415.686,18481,3562.984799,73.33799744,Gazos,22
16249,35,6021054.681,1884415.806,18482,3566.265862,74.2480011,Gazos,22
16250,35,6021057.96,1884415.927,18483,3569.546609,74.875,Gazos,22
16251,35,6021061.238,1884416.047,18484,3572.827344,75.35700226,Gazos,22
16252,35,6021064.517,1884416.167,18485,3576.108419,75.77400208,Gazos,22
16253,35,6021067.796,1884416.287,18486,3579.389154,76.50700378,Gazos,22
16254,35,6021071.074,1884416.408,18487,3582.669901,77.23500061,Gazos,22
16255,35,6021074.353,1884416.528,18488,3585.950636,77.87799835,Gazos,22
16256,35,6021077.632,1884416.648,18489,3589.231699,79.64199829,Gazos,22
16257,35,6021080.91,1884416.768,18490,3592.512446,81.46499634,Gazos,22
16258,35,6021084.189,1884416.888,18491,3595.79318,83.13800049,Gazos,22
16259,35,6021087.468,1884417.009,18492,3599.074255,84.47399902,Gazos,22
16260,35,6021090.746,1884417.129,18493,3602.35499,84.56400299,Gazos,22
16261,35,6021094.025,1884417.249,18494,3605.635737,83.91100311,Gazos,22
16262,35,6021097.303,1884417.369,18495,3608.916472,83.01699829,Gazos,22
16263,35,6021100.582,1884417.489,18496,3612.197535,82.62599945,Gazos,22
16264,35,6021103.861,1884417.61,18497,3615.478282,82.6309967,Gazos,22
16265,35,6021107.139,1884417.73,18498,3618.759017,82.09400177,Gazos,22
16266,35,6021110.418,1884417.85,18499,3622.040092,81.21199799,Gazos,22
16267,35,6021113.697,1884417.97,18500,3625.320827,80.0490036,Gazos,22
16268,35,6021116.975,1884418.091,18501,3628.601574,79.98999786,Gazos,22
16269,35,6021120.254,1884418.211,18502,3631.882309,79.26699829,Gazos,22
16270,35,6021123.533,1884418.331,18503,3635.163372,77.83699799,Gazos,22
16271,35,6021126.811,1884418.451,18504,3638.444119,75.91400146,Gazos,22
16272,35,6021130.09,1884418.571,18505,3641.724854,74.18099976,Gazos,22
16273,35,6021133.369,1884418.692,18506,3645.005929,72.8030014,Gazos,22
16274,35,6021136.647,1884418.812,18507,3648.286664,72.36399841,Gazos,22
16275,35,6021139.926,1884418.932,18508,3651.567411,72.34600067,Gazos,22
16276,35,6021143.204,1884419.052,18509,3654.848145,72.58499908,Gazos,22
16277,35,6021146.483,1884419.172,18510,3658.129208,73.03399658,Gazos,22
16278,35,6021149.762,1884419.293,18511,3661.409955,73.11699677,Gazos,22
16279,35,6021153.04,1884419.413,18512,3664.69069,73.35299683,Gazos,22
16280,35,6021156.319,1884419.533,18513,3667.971437,73.47000122,Gazos,22
16281,35,6021159.598,1884419.653,18514,3671.2525,73.53900146,Gazos,22
16282,35,6021162.876,1884419.774,18515,3674.533247,73.44599915,Gazos,22
16283,35,6021166.155,1884419.894,18516,3677.813982,73.38999939,Gazos,22
16284,35,6021166.834,1884419.919,18517,3678.4939,73.38999939,Gazos,22
16285,36,6017433.353,1884437.539,18518,0,-50,Gazos,22
16286,36,6019612.34,1884600.006,18519,2185.034937,2.861000061,Gazos,22
16287,36,6019615.611,1884600.25,18520,2188.315653,3.229000092,Gazos,22
16288,36,6019618.883,1884600.494,18521,2191.59672,3.493999958,Gazos,22
16289,36,6019622.155,1884600.738,18522,2194.877436,3.765000105,Gazos,22
16290,36,6019625.427,1884600.982,18523,2198.158176,4.112999916,Gazos,22
16291,36,6019628.699,1884601.226,18524,2201.439219,4.272999763,Gazos,22
16292,36,6019631.97,1884601.47,18525,2204.719959,4.563000202,Gazos,22
16293,36,6019635.242,1884601.714,18526,2208.000675,4.796000004,Gazos,22
16294,36,6019638.514,1884601.958,18527,2211.281415,5.037000179,Gazos,22
16295,36,6019641.786,1884602.202,18528,2214.562483,5.415999889,Gazos,22
16296,36,6019645.057,1884602.446,18529,2217.843199,5.744999886,Gazos,22
16297,36,6019648.329,1884602.69,18530,2221.123939,6.012000084,Gazos,22
16298,36,6019651.601,1884602.934,18531,2224.404982,6.315000057,Gazos,22
16299,36,6019654.873,1884603.178,18532,2227.685722,6.631999969,Gazos,22
16300,36,6019658.144,1884603.421,18533,2230.966438,6.894999981,Gazos,22
16301,36,6019661.416,1884603.665,18534,2234.247505,7.269999981,Gazos,22
16302,36,6019664.688,1884603.909,18535,2237.528221,7.401000023,Gazos,22
16303,36,6019667.959,1884604.153,18536,2240.808961,7.714000225,Gazos,22
16304,36,6019671.231,1884604.397,18537,2244.090004,7.829999924,Gazos,22
16305,36,6019674.503,1884604.641,18538,2247.370744,8.034999847,Gazos,22
16306,36,6019677.775,1884604.885,18539,2250.651484,8.25,Gazos,22
16307,36,6019681.047,1884605.129,18540,2253.932527,8.425000191,Gazos,22
16308,36,6019684.318,1884605.373,18541,2257.213268,8.583999634,Gazos,22
16309,36,6019687.59,1884605.617,18542,2260.493983,8.708999634,Gazos,22
16310,36,6019690.862,1884605.861,18543,2263.775051,9.008999825,Gazos,22
16311,36,6019694.134,1884606.105,18544,2267.055766,9.248000145,Gazos,22
16312,36,6019697.405,1884606.349,18545,2270.336507,9.458000183,Gazos,22
16313,36,6019700.677,1884606.593,18546,2273.61755,9.55300045,Gazos,22
16314,36,6019703.949,1884606.837,18547,2276.89829,9.647999763,Gazos,22
16315,36,6019707.221,1884607.081,18548,2280.179006,9.789999962,Gazos,22
16316,36,6019710.493,1884607.325,18549,2283.460073,9.93599987,Gazos,22
16317,36,6019713.764,1884607.569,18550,2286.740813,10.18500042,Gazos,22
16318,36,6019717.036,1884607.812,18551,2290.021529,10.20300007,Gazos,22
16319,36,6019720.307,1884608.057,18552,2293.302269,10.45199966,Gazos,22
16320,36,6019723.579,1884608.3,18553,2296.583312,10.61699963,Gazos,22
16321,36,6019726.851,1884608.544,18554,2299.864052,10.90799999,Gazos,22
16322,36,6019730.123,1884608.788,18555,2303.144768,11.11499977,Gazos,22
16323,36,6019733.395,1884609.032,18556,2306.425836,11.2130003,Gazos,22
16324,36,6019736.666,1884609.276,18557,2309.706551,11.35599995,Gazos,22
16325,36,6019739.938,1884609.52,18558,2312.987291,11.67599964,Gazos,22
16326,36,6019743.21,1884609.764,18559,2316.268334,11.72999954,Gazos,22
16327,36,6019746.482,1884610.008,18560,2319.549075,11.71500015,Gazos,22
16328,36,6019749.753,1884610.252,18561,2322.829815,11.86299992,Gazos,22
